"id","mobility_start_month","mobility_end_month","mobility_duration","gender","gender_transformed","age","sending_city"
6432,"2014-10","2014-11",5,"Female","Female",19,"Warszawa"
6433,"2014-10","2014-11",5,"Male","Male",17,"Warszawa"
6434,"2014-10","2014-11",5,"Female","Female",16,"?stanbul"
6435,"2014-10","2014-11",5,"Female","Female",18,"?stanbul"
6436,"2014-10","2014-11",5,"Male","Male",16,"?stanbul"
6437,"2014-10","2014-11",5,"Male","Male",17,"?stanbul"
6438,"2014-10","2014-11",7,"Male","Male",20,"Gent"
6439,"2014-10","2014-11",7,"Male","Male",22,"Gent"
6440,"2014-10","2014-11",7,"Male","Male",23,"Gent"
6441,"2014-10","2014-11",7,"Female","Female",19,"Praha 4"
6442,"2014-10","2014-11",7,"Male","Male",18,"Praha 4"
6443,"2014-10","2014-11",7,"Male","Male",20,"Berlin"
6444,"2014-10","2014-11",7,"Male","Male",18,"Thessaloniki"
6445,"2014-10","2014-11",7,"Male","Male",20,"Thessaloniki"
6446,"2014-10","2014-11",7,"Male","Male",24,"Thessaloniki"
6447,"2014-10","2014-11",7,"Male","Male",22,"Helsinki"
6448,"2014-10","2014-11",7,"Female","Female",18,"Paris"
6449,"2014-10","2014-11",7,"Female","Female",20,"Paris"
6450,"2014-10","2014-11",7,"Female","Female",18,"Dublin"
6451,"2014-10","2014-11",7,"Female","Female",19,"Dublin"
6452,"2014-10","2014-11",7,"Female","Female",20,"Dublin"
6453,"2014-10","2014-11",7,"Female","Female",21,"Dublin"
6454,"2014-10","2014-11",7,"Female","Female",22,"Dublin"
6455,"2014-10","2014-11",7,"Male","Male",18,"Dublin"
6456,"2014-10","2014-11",7,"Male","Male",19,"Dublin"
6457,"2014-10","2014-11",7,"Male","Male",20,"Dublin"
6458,"2014-10","2014-11",7,"Male","Male",21,"Dublin"
6459,"2014-10","2014-11",7,"Male","Male",22,"Paris"
6460,"2014-10","2014-11",7,"Male","Male",22,"Rome"
6461,"2014-10","2014-11",7,"Female","Female",23,"Rotterdam"
6462,"2014-10","2014-11",7,"Male","Male",19,"Rotterdam"
6463,"2014-10","2014-11",7,"Male","Male",22,"Rotterdam"
6464,"2014-10","2014-11",7,"Female","Female",18,"Warszawa"
6465,"2014-10","2014-11",7,"Female","Female",18,"Belgrade"
6466,"2014-10","2014-11",7,"Female","Female",19,"Liverpool"
6467,"2014-10","2014-11",7,"Male","Male",20,"Liverpool"
6468,"2014-10","2014-11",7,"Male","Male",24,"Liverpool"
6469,"2014-10","2014-10",1,"Female","Female",18,"Dublin"
6470,"2014-10","2014-10",1,"Female","Female",19,"Carlow"
6471,"2014-10","2014-10",1,"Female","Female",19,"Cork"
6472,"2014-10","2014-10",1,"Female","Female",19,"Dublin"
6478,"2014-10","2014-10",1,"Female","Female",17,"Leitrim"
6479,"2014-10","2014-10",1,"Female","Female",17,"Roscommon"
6480,"2014-10","2014-10",1,"Female","Female",17,"Sligo"
6481,"2014-10","2014-10",1,"Female","Female",20,"Dublin"
6482,"2014-10","2014-10",1,"Female","Female",22,"Dublin"
6483,"2014-10","2014-10",1,"Male","Male",17,"Cork"
6484,"2014-10","2014-10",1,"Male","Male",18,"Dublin"
6488,"2014-10","2014-10",1,"Male","Male",19,"Roscommon"
6490,"2014-11","2014-11",1,"Female","Female",15,"Dublin"
6491,"2014-11","2014-11",1,"Female","Female",18,"Tipperary"
6492,"2014-11","2014-11",1,"Female","Female",19,"Carlow"
6493,"2014-11","2014-11",1,"Female","Female",19,"Cork"
6494,"2014-11","2014-11",1,"Female","Female",19,"Dublin"
6498,"2014-11","2014-11",1,"Female","Female",17,"Cork"
6499,"2014-11","2014-11",1,"Female","Female",17,"Leitrim"
6500,"2014-11","2014-11",1,"Female","Female",17,"Sligo"
6501,"2014-11","2014-11",1,"Female","Female",20,"Dublin"
6503,"2014-11","2014-11",1,"Male","Male",17,"Tipperary"
6504,"2014-11","2014-11",1,"Male","Male",18,"Dublin"
6505,"2014-11","2014-11",1,"Male","Male",20,"Sligo"
6508,"2014-12","2014-12",1,"Female","Female",19,"Carlow"
6509,"2014-12","2014-12",1,"Female","Female",19,"Dublin"
6514,"2014-12","2014-12",1,"Female","Female",17,"Sligo"
6515,"2014-12","2014-12",1,"Female","Female",18,"cork"
6516,"2014-12","2014-12",1,"Female","Female",20,"Dublin"
6518,"2014-12","2014-12",1,"Male","Male",17,"Tipperary"
6519,"2014-12","2014-12",1,"Male","Male",18,"Dublin"
6520,"2014-12","2014-12",1,"Male","Male",23,"Dublin"
6523,"2014-12","2014-12",1,"Male","Male",19,"Roscommon"
6551,"2014-10","2014-10",3,"Female","Female",14,"Roma"
6552,"2014-10","2014-10",3,"Female","Female",16,"Roma"
6553,"2014-10","2014-10",3,"Female","Female",17,"Roma"
6554,"2014-10","2014-10",3,"Female","Female",18,"Roma"
6555,"2014-10","2014-10",3,"Female","Female",19,"Roma"
6556,"2014-10","2014-10",3,"Female","Female",20,"Roma"
6557,"2014-10","2014-10",3,"Female","Female",21,"Roma"
6558,"2014-10","2014-10",3,"Female","Female",22,"Roma"
6559,"2014-10","2014-10",3,"Female","Female",23,"Roma"
6560,"2014-10","2014-10",3,"Female","Female",24,"Roma"
6561,"2014-10","2014-10",3,"Female","Female",25,"Roma"
6567,"2014-10","2014-10",3,"Male","Male",16,"Roma"
6568,"2014-10","2014-10",3,"Male","Male",17,"Roma"
6569,"2014-10","2014-10",3,"Male","Male",18,"Roma"
6570,"2014-10","2014-10",3,"Male","Male",19,"Roma"
6571,"2014-10","2014-10",3,"Male","Male",20,"Roma"
6572,"2014-10","2014-10",3,"Male","Male",21,"Roma"
6573,"2014-10","2014-10",3,"Male","Male",22,"Roma"
6574,"2014-10","2014-10",3,"Male","Male",23,"Roma"
6575,"2014-10","2014-10",3,"Male","Male",24,"Roma"
6576,"2014-10","2014-10",3,"Male","Male",25,"Roma"
6583,"2014-10","2014-10",3,"Male","Male",24,"Roma"
6584,"2014-11","2014-11",3,"Female","Female",14,"Roma"
6585,"2014-11","2014-11",3,"Female","Female",16,"Roma"
6586,"2014-11","2014-11",3,"Female","Female",17,"Roma"
6587,"2014-11","2014-11",3,"Female","Female",18,"Roma"
6588,"2014-11","2014-11",3,"Female","Female",19,"Roma"
6589,"2014-11","2014-11",3,"Female","Female",20,"Roma"
6590,"2014-11","2014-11",3,"Female","Female",21,"Roma"
6591,"2014-11","2014-11",3,"Female","Female",22,"Roma"
6592,"2014-11","2014-11",3,"Female","Female",23,"Roma"
6593,"2014-11","2014-11",3,"Female","Female",24,"Roma"
6594,"2014-11","2014-11",3,"Female","Female",25,"Roma"
6605,"2014-11","2014-11",3,"Male","Male",17,"Roma"
6606,"2014-11","2014-11",3,"Male","Male",18,"Roma"
6607,"2014-11","2014-11",3,"Male","Male",19,"Roma"
6608,"2014-11","2014-11",3,"Male","Male",20,"Roma"
6609,"2014-11","2014-11",3,"Male","Male",21,"Roma"
6610,"2014-11","2014-11",3,"Male","Male",22,"Roma"
6611,"2014-11","2014-11",3,"Male","Male",23,"Roma"
6612,"2014-11","2014-11",3,"Male","Male",24,"Roma"
6613,"2014-11","2014-11",3,"Male","Male",25,"Roma"
6625,"2014-11","2014-11",3,"Male","Male",24,"Roma"
6656,"2014-09","2014-09",2,"Female","Female",17,"Marijampole"
6657,"2014-09","2014-09",2,"Female","Female",21,"Marijampole"
6658,"2014-09","2014-09",2,"Female","Female",22,"Marijampole"
6659,"2014-09","2014-09",2,"Female","Female",23,"Marijampole"
6660,"2014-09","2014-09",2,"Female","Female",24,"Marijampole"
6661,"2014-09","2014-09",2,"Female","Female",25,"Marijampole"
6665,"2014-09","2014-09",2,"Male","Male",17,"Marijampole"
6667,"2014-11","2014-11",2,"Female","Female",16,"Marijampole"
6668,"2014-11","2014-11",2,"Female","Female",17,"Marijampole"
6669,"2014-11","2014-11",2,"Female","Female",18,"Marijampole"
6670,"2014-11","2014-11",2,"Female","Female",20,"Marijampole"
6671,"2014-11","2014-11",2,"Female","Female",21,"Marijampole"
6672,"2014-11","2014-11",2,"Female","Female",22,"Marijampole"
6673,"2014-11","2014-11",2,"Female","Female",24,"Marijampole"
6674,"2014-11","2014-11",2,"Female","Female",25,"Marijampole"
6679,"2014-11","2014-11",2,"Female","Female",18,"Marijampole"
6680,"2014-11","2014-11",2,"Female","Female",25,"Marijampole"
6681,"2014-11","2014-11",2,"Male","Male",17,"Marijampole"
6682,"2014-11","2014-11",2,"Male","Male",18,"Marijampole"
6683,"2014-11","2014-11",2,"Male","Male",20,"Marijampole"
6684,"2014-11","2014-11",2,"Male","Male",22,"Marijampole"
6687,"2014-11","2014-11",2,"Male","Male",18,"Marijampole"
6688,"2014-11","2014-11",2,"Male","Male",20,"Marijampole"
6689,"2014-11","2014-11",2,"Male","Male",22,"Marijampole"
6690,"2014-11","2014-11",2,"Male","Male",23,"Marijampole"
6751,"2014-10","2014-10",1,"Female","Female",16,"Anyksciai"
6759,"2014-10","2014-10",1,"Female","Female",16,"Prienu District Balbieriskio Basic School"
6760,"2014-10","2014-10",1,"Female","Female",18,"Akademija"
6761,"2014-10","2014-10",1,"Male","Male",14,"Moletai"
6762,"2014-10","2014-10",1,"Male","Male",17,"Akademija"
6763,"2014-10","2014-10",1,"Male","Male",17,"Moletai"
6764,"2014-10","2014-10",1,"Male","Male",16,"Prienu District Balbieriskio Basic School"
6765,"2014-12","2014-12",2,"Female","Female",15,"Anyksciai"
6766,"2014-12","2014-12",2,"Female","Female",15,"Moletai"
6767,"2014-12","2014-12",2,"Female","Female",16,"Anyksciai"
6768,"2014-12","2014-12",2,"Female","Female",16,"Debeikiai"
6769,"2014-12","2014-12",2,"Female","Female",16,"Moletai"
6770,"2014-12","2014-12",2,"Female","Female",16,"Vilnius"
6771,"2014-12","2014-12",2,"Female","Female",17,"Debeikiai"
6772,"2014-12","2014-12",2,"Female","Female",17,"Moletai"
6773,"2014-12","2014-12",2,"Female","Female",17,"Vilnius"
6774,"2014-12","2014-12",2,"Female","Female",18,"Moletai"
6775,"2014-12","2014-12",2,"Female","Female",18,"Vilnius"
6786,"2014-12","2014-12",2,"Female","Female",14,"Prienu District Balbieriskio Basic School"
6787,"2014-12","2014-12",2,"Female","Female",15,"Akademija"
6788,"2014-12","2014-12",2,"Female","Female",15,"Prienu District Balbieriskio Basic School"
6789,"2014-12","2014-12",2,"Female","Female",16,"Akademija"
6790,"2014-12","2014-12",2,"Female","Female",16,"Prienu District Balbieriskio Basic School"
6791,"2014-12","2014-12",2,"Female","Female",17,"Akademija"
6792,"2014-12","2014-12",2,"Female","Female",18,"Akademija"
6793,"2014-12","2014-12",2,"Female","Female",18,"Prienu District Balbieriskio Basic School"
6794,"2014-12","2014-12",2,"Male","Male",14,"Moletai"
6795,"2014-12","2014-12",2,"Male","Male",15,"Debeikiai"
6796,"2014-12","2014-12",2,"Male","Male",15,"Moletai"
6797,"2014-12","2014-12",2,"Male","Male",16,"Debeikiai"
6798,"2014-12","2014-12",2,"Male","Male",16,"Moletai"
6799,"2014-12","2014-12",2,"Male","Male",16,"Vilnius"
6800,"2014-12","2014-12",2,"Male","Male",17,"Moletai"
6801,"2014-12","2014-12",2,"Male","Male",17,"Vilnius"
6802,"2014-12","2014-12",2,"Male","Male",14,"Prienu District Balbieriskio Basic School"
6803,"2014-12","2014-12",2,"Male","Male",15,"Akademija"
6804,"2014-12","2014-12",2,"Male","Male",15,"Prienu District Balbieriskio Basic School"
6805,"2014-12","2014-12",2,"Male","Male",16,"Akademija"
6806,"2014-12","2014-12",2,"Male","Male",16,"Prienu District Balbieriskio Basic School"
6807,"2014-12","2014-12",2,"Male","Male",17,"Akademija"
6808,"2014-12","2014-12",2,"Male","Male",18,"Akademija"
6821,"2014-08","2014-08",2,"Female","Female",19,"Druskininkai"
6822,"2014-08","2014-08",2,"Male","Male",19,"Klaipėda"
6823,"2014-08","2014-08",3,"Female","Female",16,"Panevėžys"
6824,"2014-08","2014-08",3,"Female","Female",16,"Vilnius"
6825,"2014-08","2014-08",3,"Female","Female",17,"Panevėžys"
6826,"2014-08","2014-08",3,"Female","Female",17,"Vilnius"
6827,"2014-08","2014-08",3,"Female","Female",18,"Panevėžys"
6828,"2014-08","2014-08",3,"Female","Female",18,"Vilnius"
6829,"2014-08","2014-08",3,"Female","Female",19,"Vilnius"
6830,"2014-08","2014-08",3,"Female","Female",23,"Vilnius"
6832,"2014-08","2014-08",3,"Male","Male",16,"Vilnius"
6833,"2014-08","2014-08",3,"Male","Male",17,"Vilnius"
6834,"2014-08","2014-08",3,"Male","Male",18,"Panevėžys"
6835,"2014-08","2014-08",3,"Male","Male",18,"Vilnius"
6836,"2014-08","2014-08",3,"Male","Male",19,"Vilnius"
6837,"2014-08","2014-08",3,"Male","Male",20,"Vilnius"
6838,"2014-08","2014-08",3,"Male","Male",18,"Vilnius"
6839,"2014-11","2014-11",3,"Female","Female",14,"Vilnius"
6840,"2014-11","2014-11",3,"Female","Female",15,"Vilnius"
6841,"2014-11","2014-11",3,"Female","Female",16,"Vilnius"
6842,"2014-11","2014-11",3,"Female","Female",17,"Vilnius"
6843,"2014-11","2014-11",3,"Female","Female",18,"Vilnius"
6844,"2014-11","2014-11",3,"Female","Female",19,"Vilnius"
6845,"2014-11","2014-11",3,"Female","Female",20,"Vilnius"
6846,"2014-11","2014-11",3,"Female","Female",21,"Vilnius"
6847,"2014-11","2014-11",3,"Female","Female",23,"Vilnius"
6849,"2014-11","2014-11",3,"Female","Female",17,"Vilnius"
6850,"2014-11","2014-11",3,"Male","Male",15,"Vilnius"
6851,"2014-11","2014-11",3,"Male","Male",16,"Vilnius"
6852,"2014-11","2014-11",3,"Male","Male",17,"Vilnius"
6853,"2014-11","2014-11",3,"Male","Male",18,"Vilnius"
6854,"2014-11","2014-11",3,"Male","Male",19,"Vilnius"
6855,"2014-12","2014-12",2,"Female","Female",16,"Druskininkai"
6856,"2014-12","2014-12",2,"Female","Female",16,"Kaunas"
6857,"2014-12","2014-12",2,"Female","Female",17,"Druskininkai"
6858,"2014-12","2014-12",2,"Female","Female",17,"Kaunas"
6859,"2014-12","2014-12",2,"Female","Female",17,"Klaipėda"
6860,"2014-12","2014-12",2,"Female","Female",17,"Vilnius"
6861,"2014-12","2014-12",2,"Female","Female",18,"Telšiai"
6862,"2014-12","2014-12",2,"Female","Female",18,"Vilnius"
6863,"2014-12","2014-12",2,"Female","Female",20,"Kaunas"
6864,"2014-12","2014-12",2,"Female","Female",20,"Vilnius"
6866,"2014-12","2014-12",2,"Male","Male",16,"Vilnius"
6867,"2014-12","2014-12",2,"Male","Male",17,"Vilnius"
6868,"2014-12","2014-12",2,"Male","Male",14,"Kretinga"
6869,"2014-12","2014-12",2,"Male","Male",17,"Kretinga"
7076,"2014-11","2014-11",6,"Female","Female",16,"Blankenberge"
7078,"2014-11","2014-11",6,"Male","Male",17,"Blankenberge"
7079,"2014-11","2014-11",6,"Female","Female",16,"Nicosia"
7080,"2014-11","2014-11",6,"Female","Female",17,"Nicosia"
7082,"2014-11","2014-11",6,"Male","Male",17,"Nicosia"
7083,"2014-11","2014-11",6,"Female","Female",15,"Berlin"
7084,"2014-11","2014-11",6,"Female","Female",16,"Berlin"
7085,"2014-11","2014-11",6,"Female","Female",17,"Berlin"
7087,"2014-11","2014-11",6,"Male","Male",16,"Berlin"
7088,"2014-11","2014-11",6,"Male","Male",17,"Berlin"
7091,"2014-11","2014-11",6,"Female","Female",17,"Copenhagen"
7092,"2014-11","2014-11",6,"Female","Female",18,"Copenhagen"
7093,"2014-11","2014-11",6,"Male","Male",17,"Copenhagen"
7094,"2014-11","2014-11",6,"Male","Male",19,"Copenhagen"
7095,"2014-11","2014-11",6,"Male","Male",20,"Copenhagen"
7097,"2014-11","2014-11",6,"Female","Female",16,"Tartu"
7098,"2014-11","2014-11",6,"Female","Female",19,"Tartu"
7099,"2014-11","2014-11",6,"Male","Male",18,"Tartu"
7101,"2014-11","2014-11",6,"Female","Female",15,"Spata"
7102,"2014-11","2014-11",6,"Female","Female",16,"Spata"
7103,"2014-11","2014-11",6,"Female","Female",17,"Spata"
7105,"2014-11","2014-11",6,"Male","Male",16,"Spata"
7106,"2014-11","2014-11",6,"Female","Female",17,"Madrid"
7108,"2014-11","2014-11",6,"Male","Male",16,"Madrid"
7109,"2014-11","2014-11",6,"Male","Male",17,"Madrid"
7110,"2014-11","2014-11",6,"Female","Female",17,"Esbo stad"
7111,"2014-11","2014-11",6,"Female","Female",18,"Esbo stad"
7112,"2014-11","2014-11",6,"Female","Female",19,"Esbo stad"
7113,"2014-11","2014-11",6,"Male","Male",18,"Esbo stad"
7115,"2014-11","2014-11",6,"Female","Female",15,"NEUILLY"
7116,"2014-11","2014-11",6,"Female","Female",16,"NEUILLY"
7118,"2014-11","2014-11",6,"Female","Female",17,"Luxembourg"
7119,"2014-11","2014-11",6,"Female","Female",14,"Budapest"
7120,"2014-11","2014-11",6,"Female","Female",16,"Budapest"
7121,"2014-11","2014-11",6,"Female","Female",17,"Budapest"
7122,"2014-11","2014-11",6,"Female","Female",18,"Budapest"
7123,"2014-11","2014-11",6,"Male","Male",14,"Budapest"
7124,"2014-11","2014-11",6,"Male","Male",15,"Budapest"
7125,"2014-11","2014-11",6,"Male","Male",18,"Budapest"
7127,"2014-11","2014-11",6,"Female","Female",17,"Vilnius"
7128,"2014-11","2014-11",6,"Female","Female",18,"Vilnius"
7130,"2014-11","2014-11",6,"Male","Male",17,"Vilnius"
7131,"2014-11","2014-11",6,"Female","Female",16,"Luxembourg"
7132,"2014-11","2014-11",6,"Female","Female",17,"Luxembourg"
7133,"2014-11","2014-11",6,"Female","Female",19,"Luxembourg"
7135,"2014-11","2014-11",6,"Male","Male",16,"Luxembourg"
7136,"2014-11","2014-11",6,"Male","Male",18,"Luxembourg"
7137,"2014-11","2014-11",6,"Male","Male",19,"Luxembourg"
7141,"2014-11","2014-11",6,"Female","Female",16,"Den Haag"
7142,"2014-11","2014-11",6,"Female","Female",18,"Den Haag"
7145,"2014-11","2014-11",6,"Male","Male",16,"Den Haag"
7146,"2014-11","2014-11",6,"Male","Male",17,"Den Haag"
7147,"2014-11","2014-11",6,"Male","Male",16,"Istanbul"
7148,"2014-11","2014-11",6,"Female","Female",17,"Warszawa"
7149,"2014-11","2014-11",6,"Female","Female",18,"Warszawa"
7150,"2014-11","2014-11",6,"Male","Male",17,"Warszawa"
7151,"2014-11","2014-11",6,"Male","Male",18,"Warszawa"
7152,"2014-11","2014-11",6,"Female","Female",17,"Stockholm"
7153,"2014-11","2014-11",6,"Female","Female",18,"Stockholm"
7155,"2014-11","2014-11",6,"Male","Male",17,"Stockholm"
7156,"2014-11","2014-11",6,"Male","Male",18,"Stockholm"
7157,"2014-11","2014-11",6,"Female","Female",17,"LJUTOMER"
7159,"2014-11","2014-11",6,"Male","Male",17,"LJUTOMER"
7160,"2014-11","2014-11",6,"Male","Male",18,"LJUTOMER"
7161,"2014-11","2014-11",6,"Female","Female",17,"Bratislava"
7162,"2014-11","2014-11",6,"Female","Female",19,"Bratislava"
7164,"2014-11","2014-11",6,"Female","Female",16,"Istanbul"
7165,"2014-11","2014-11",6,"Male","Male",16,"Istanbul"
7166,"2014-11","2014-11",6,"Male","Male",17,"Istanbul"
7167,"2014-11","2014-11",6,"Female","Female",16,"Wymondham"
7168,"2014-11","2014-11",6,"Female","Female",18,"Wymondham"
7169,"2014-11","2014-11",6,"Male","Male",16,"Wymondham"
7171,"2014-11","2014-11",1,"Female","Female",14,"Luxembourg"
7172,"2014-11","2014-11",1,"Female","Female",15,"Luxembourg"
7173,"2014-11","2014-11",1,"Female","Female",16,"Luxembourg"
7174,"2014-11","2014-11",1,"Female","Female",17,"Luxembourg"
7175,"2014-11","2014-11",1,"Female","Female",18,"Luxembourg"
7176,"2014-11","2014-11",1,"Female","Female",19,"Luxembourg"
7177,"2014-11","2014-11",1,"Female","Female",20,"Luxembourg"
7178,"2014-11","2014-11",1,"Female","Female",23,"Luxembourg"
7179,"2014-11","2014-11",1,"Male","Male",14,"Luxembourg"
7180,"2014-11","2014-11",1,"Male","Male",15,"Luxembourg"
7181,"2014-11","2014-11",1,"Male","Male",16,"Luxembourg"
7182,"2014-11","2014-11",1,"Male","Male",17,"Luxembourg"
7183,"2014-11","2014-11",1,"Male","Male",18,"Luxembourg"
7184,"2014-11","2014-11",1,"Male","Male",19,"Luxembourg"
7185,"2014-11","2014-11",1,"Male","Male",20,"Luxembourg"
7186,"2014-11","2014-11",1,"Male","Male",21,"Luxembourg"
7187,"2014-11","2014-11",1,"Male","Male",22,"Luxembourg"
7188,"2014-11","2014-11",1,"Male","Male",23,"Luxembourg"
7189,"2014-11","2014-11",2,"Female","Female",15,"Luxembourg"
7190,"2014-11","2014-11",2,"Female","Female",16,"Luxembourg"
7191,"2014-11","2014-11",2,"Female","Female",17,"Luxembourg"
7192,"2014-11","2014-11",2,"Female","Female",18,"Luxembourg"
7193,"2014-11","2014-11",2,"Female","Female",19,"Luxembourg"
7194,"2014-11","2014-11",2,"Female","Female",20,"Luxembourg"
7195,"2014-11","2014-11",2,"Female","Female",22,"Luxembourg"
7196,"2014-11","2014-11",2,"Female","Female",23,"Luxembourg"
7197,"2014-11","2014-11",2,"Male","Male",15,"Luxembourg"
7198,"2014-11","2014-11",2,"Male","Male",16,"Luxembourg"
7199,"2014-11","2014-11",2,"Male","Male",17,"Luxembourg"
7200,"2014-11","2014-11",2,"Male","Male",18,"Luxembourg"
7201,"2014-11","2014-11",2,"Male","Male",19,"Luxembourg"
7202,"2014-11","2014-11",2,"Male","Male",20,"Luxembourg"
7203,"2014-11","2014-11",3,"Female","Female",15,"Luxembourg"
7204,"2014-11","2014-11",3,"Female","Female",16,"Luxembourg"
7205,"2014-11","2014-11",3,"Female","Female",17,"Luxembourg"
7206,"2014-11","2014-11",3,"Female","Female",18,"Luxembourg"
7207,"2014-11","2014-11",3,"Female","Female",19,"Luxembourg"
7208,"2014-11","2014-11",3,"Female","Female",20,"Luxembourg"
7209,"2014-11","2014-11",3,"Male","Male",17,"Luxembourg"
7210,"2014-11","2014-11",3,"Male","Male",18,"Luxembourg"
7211,"2014-11","2014-11",4,"Female","Female",16,"Luxembourg"
7212,"2014-11","2014-11",4,"Female","Female",17,"Luxembourg"
7213,"2014-11","2014-11",4,"Male","Male",16,"Luxembourg"
7214,"2014-11","2014-11",4,"Male","Male",18,"Luxembourg"
7215,"2014-11","2014-11",4,"Male","Male",19,"Luxembourg"
7216,"2014-11","2014-11",5,"Female","Female",15,"Luxembourg"
7217,"2014-11","2014-11",5,"Female","Female",16,"Luxembourg"
7218,"2014-11","2014-11",5,"Male","Male",16,"Luxembourg"
7219,"2014-11","2014-11",5,"Male","Male",23,"Luxembourg"
7220,"2014-11","2014-11",6,"Female","Female",17,"Luxembourg"
7221,"2014-11","2014-11",6,"Female","Female",18,"Luxembourg"
7222,"2014-11","2014-11",6,"Female","Female",19,"Luxembourg"
7223,"2014-11","2014-11",6,"Male","Male",18,"Luxembourg"
7224,"2014-11","2014-11",6,"Male","Male",19,"Luxembourg"
7225,"2014-11","2014-11",7,"Female","Female",17,"Luxembourg"
7226,"2014-11","2014-12",3,"Female","Female",15,"Luxembourg"
7227,"2014-11","2014-12",3,"Female","Female",17,"Luxembourg"
7228,"2014-11","2014-12",3,"Male","Male",16,"Luxembourg"
7229,"2014-11","2014-12",3,"Male","Male",17,"Luxembourg"
7230,"2014-11","2014-12",3,"Male","Male",18,"Luxembourg"
7231,"2014-11","2014-12",3,"Male","Male",19,"Luxembourg"
7232,"2014-11","2014-12",3,"Male","Male",20,"Luxembourg"
7233,"2014-11","2014-12",4,"Female","Female",19,"Luxembourg"
7234,"2014-11","2014-12",4,"Female","Female",20,"Luxembourg"
7235,"2014-11","2014-12",4,"Male","Male",16,"Luxembourg"
7236,"2014-11","2014-12",4,"Male","Male",17,"Luxembourg"
7237,"2014-11","2014-12",4,"Male","Male",18,"Luxembourg"
7238,"2014-11","2014-12",4,"Male","Male",19,"Luxembourg"
7239,"2014-11","2014-12",5,"Female","Female",18,"Luxembourg"
7240,"2014-11","2014-12",5,"Male","Male",16,"Luxembourg"
7241,"2014-11","2014-12",5,"Male","Male",17,"Luxembourg"
7242,"2014-11","2014-12",5,"Male","Male",18,"Luxembourg"
7243,"2014-11","2014-12",6,"Female","Female",17,"Luxembourg"
7244,"2014-11","2014-12",6,"Female","Female",20,"Luxembourg"
7245,"2014-11","2014-12",6,"Male","Male",16,"Luxembourg"
7336,"2014-10","2014-10",1,"Female","Female",14,"Riga"
7337,"2014-10","2014-10",1,"Female","Female",15,"Riga"
7338,"2014-10","2014-10",1,"Female","Female",18,"Riga"
7339,"2014-10","2014-10",1,"Female","Female",20,"Riga"
7340,"2014-10","2014-10",1,"Female","Female",21,"Riga"
7341,"2014-10","2014-10",1,"Female","Female",23,"Riga"
7342,"2014-10","2014-10",1,"Female","Female",24,"Riga"
7343,"2014-10","2014-10",1,"Female","Female",25,"Riga"
7359,"2014-10","2014-10",1,"Male","Male",14,"Riga"
7360,"2014-10","2014-10",1,"Male","Male",15,"Riga"
7361,"2014-10","2014-10",1,"Male","Male",16,"Riga"
7362,"2014-10","2014-10",1,"Male","Male",17,"Riga"
7363,"2014-10","2014-10",1,"Male","Male",19,"Riga"
7364,"2014-10","2014-10",1,"Male","Male",22,"Riga"
7365,"2014-10","2014-10",1,"Male","Male",23,"Riga"
7366,"2014-10","2014-10",1,"Male","Male",25,"Riga"
7374,"2014-10","2014-11",4,"Female","Female",14,"Riga"
7375,"2014-10","2014-11",4,"Female","Female",15,"Riga"
7376,"2014-10","2014-11",4,"Female","Female",16,"Riga"
7377,"2014-10","2014-11",4,"Female","Female",17,"Riga"
7378,"2014-10","2014-11",4,"Female","Female",18,"Riga"
7379,"2014-10","2014-11",4,"Female","Female",19,"Riga"
7380,"2014-10","2014-11",4,"Female","Female",23,"Riga"
7381,"2014-10","2014-11",4,"Female","Female",24,"Riga"
7386,"2014-10","2014-11",4,"Male","Male",15,"Riga"
7387,"2014-10","2014-11",4,"Male","Male",16,"Riga"
7388,"2014-10","2014-11",4,"Male","Male",17,"Riga"
7389,"2014-10","2014-11",4,"Male","Male",19,"Riga"
7390,"2014-10","2014-11",4,"Male","Male",20,"Riga"
7391,"2014-10","2014-11",4,"Male","Male",23,"Riga"
7770,"2014-09","2014-09",3,"Female","Female",19,"R�ga"
7771,"2014-09","2014-09",3,"Female","Female",20,"R�ga"
7772,"2014-09","2014-09",3,"Female","Female",21,"R�ga"
7773,"2014-09","2014-09",3,"Female","Female",22,"R�ga"
7774,"2014-09","2014-09",3,"Female","Female",23,"R�ga"
7778,"2014-09","2014-09",3,"Male","Male",18,"R�ga"
7779,"2014-09","2014-09",3,"Male","Male",19,"R�ga"
7780,"2014-09","2014-09",3,"Male","Male",20,"R�ga"
7781,"2014-09","2014-09",3,"Male","Male",21,"R�ga"
7782,"2014-09","2014-09",3,"Male","Male",22,"R�ga"
7783,"2014-09","2014-09",3,"Male","Male",22,"R�ga"
7784,"2014-09","2014-09",3,"Male","Male",23,"R�ga"
7785,"2014-09","2014-09",3,"Male","Male",24,"R�ga"
7786,"2014-09","2014-09",3,"Male","Male",25,"R�ga"
7790,"2014-10","2014-10",2,"Female","Female",19,"R�ga"
7791,"2014-10","2014-10",2,"Female","Female",20,"R�ga"
7792,"2014-10","2014-10",2,"Female","Female",20,"R�ga"
7793,"2014-10","2014-10",2,"Female","Female",21,"R�ga"
7794,"2014-10","2014-10",2,"Female","Female",21,"R�ga"
7795,"2014-10","2014-10",2,"Female","Female",22,"R�ga"
7796,"2014-10","2014-10",2,"Female","Female",22,"R�ga"
7797,"2014-10","2014-10",2,"Female","Female",23,"R�ga"
